panel,representation,model,protocol,seed,sample_id,sample_type,representation_split,umap_x,umap_y,silhouette_original,knn5_purity_original,status,budget_pct,accuracy,macro_f1,auprc,n_conflict_supervision,n_aligned_supervision,n_train,n_val,n_test
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0891,Aligned,official_test,10.197578430175781,2.876023530960083,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0896,Aligned,official_test,9.899755477905273,2.8361949920654297,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0900,Aligned,official_test,9.796574592590332,3.1322083473205566,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0906,Aligned,official_test,10.021231651306152,2.9198062419891357,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0927,Aligned,official_test,10.019115447998047,2.8798060417175293,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0938,Aligned,official_test,10.02856731414795,3.231173515319824,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0951,Aligned,official_test,0.21306505799293518,7.820510387420654,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0957,Aligned,official_test,-1.312757968902588,7.3915019035339355,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0959,Aligned,official_test,-1.8136085271835327,7.603977680206299,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0966,Aligned,official_test,-1.2244935035705566,7.291929244995117,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0967,Aligned,official_test,-1.350263237953186,7.467881202697754,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0971,Aligned,official_test,-1.3009345531463623,7.382149696350098,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0982,Aligned,official_test,-1.5718549489974976,7.607403755187988,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S0994,Aligned,official_test,-1.4618128538131714,7.5304951667785645,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S1005,Aligned,official_test,-1.2775532007217407,7.603813171386719,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S1007,Aligned,official_test,-1.4453997611999512,7.557191848754883,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S1019,Aligned,official_test,-1.224988579750061,7.267422676086426,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S1021,Aligned,official_test,-1.500854730606079,7.567081928253174,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S1032,Aligned,official_test,0.29373830556869507,7.676602840423584,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S1050,Aligned,official_test,8.341480255126953,4.5105061531066895,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S1054,Aligned,official_test,8.612009048461914,4.819346904754639,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S1055,Aligned,official_test,8.631850242614746,4.963205337524414,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S1057,Aligned,official_test,8.680538177490234,4.5565690994262695,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S1064,Aligned,official_test,8.811634063720703,1.7530238628387451,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S1073,Aligned,official_test,8.579097747802734,4.510006427764893,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S1076,Aligned,official_test,8.464808464050293,4.702967166900635,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S1087,Aligned,official_test,8.74079418182373,4.868249416351318,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S1088,Aligned,official_test,8.376941680908203,4.5531182289123535,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S1095,Aligned,official_test,8.728778839111328,5.055751800537109,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S1101,Aligned,official_test,8.668706893920898,4.992944717407227,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S1109,Aligned,official_test,8.718682289123535,5.004744529724121,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S1111,Aligned,official_test,8.584660530090332,4.804192066192627,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S1126,Aligned,official_test,8.901023864746094,4.104775905609131,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S1128,Aligned,official_test,8.512124061584473,4.611804008483887,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S1130,Aligned,official_test,8.537221908569336,4.694061279296875,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Single-Point,qwen3_vl_8b,VT,20260717,gen:accept_c_svt:S1144,Aligned,official_test,8.651874542236328,4.228233814239502,0.03671437333952352,0.9006578947368421,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0035,Conflict,official_test,31.654722213745117,16.817251205444336,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0040,Conflict,official_test,31.455204010009766,16.80315399169922,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0101,Conflict,official_test,32.064918518066406,17.51493263244629,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0115,Conflict,official_test,31.93744468688965,16.811246871948242,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0116,Conflict,official_test,32.317352294921875,17.228862762451172,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0118,Conflict,official_test,31.62761688232422,16.658781051635742,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0126,Conflict,official_test,31.921602249145508,16.874000549316406,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0135,Conflict,official_test,31.600635528564453,17.002336502075195,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0136,Conflict,official_test,31.53082275390625,16.877408981323242,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0143,Conflict,official_test,31.78028106689453,17.041580200195312,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0147,Conflict,official_test,32.700897216796875,16.486936569213867,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0148,Conflict,official_test,31.808700561523438,17.082490921020508,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0161,Conflict,official_test,10.301847457885742,-1.142001986503601,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0162,Conflict,official_test,31.569862365722656,16.76513671875,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0168,Conflict,official_test,-7.709794998168945,2.3600704669952393,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0174,Conflict,official_test,31.45505714416504,16.525495529174805,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0175,Conflict,official_test,32.1459846496582,16.577075958251953,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0177,Conflict,official_test,32.61397171020508,16.3798885345459,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0182,Conflict,official_test,31.894718170166016,17.1523494720459,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0186,Conflict,official_test,9.443098068237305,-2.0000298023223877,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0193,Conflict,official_test,31.47142219543457,16.638376235961914,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0198,Conflict,official_test,31.636817932128906,16.38770866394043,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0200,Conflict,official_test,31.759445190429688,17.241470336914062,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0207,Conflict,official_test,32.66350555419922,19.392108917236328,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0221,Conflict,official_test,9.212234497070312,-2.237881898880005,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0233,Conflict,official_test,31.53019142150879,16.462100982666016,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0235,Conflict,official_test,31.6544132232666,17.220355987548828,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0238,Conflict,official_test,8.44864559173584,-3.0140087604522705,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0245,Conflict,official_test,32.572383880615234,16.340085983276367,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0247,Conflict,official_test,32.55971908569336,18.177627563476562,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0254,Conflict,official_test,31.4418888092041,16.50538444519043,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0267,Conflict,official_test,31.83739471435547,16.45044708251953,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0291,Conflict,official_test,32.42780303955078,16.383872985839844,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0305,Conflict,official_test,32.306396484375,16.46481704711914,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0307,Conflict,official_test,31.7160701751709,16.512928009033203,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0313,Conflict,official_test,11.763076782226562,0.47561219334602356,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0315,Conflict,official_test,32.620975494384766,16.40723419189453,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0323,Conflict,official_test,31.429153442382812,16.467927932739258,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0329,Conflict,official_test,14.641404151916504,7.688202381134033,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0331,Conflict,official_test,4.229152202606201,-7.625860214233398,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0332,Conflict,official_test,14.976312637329102,6.114670276641846,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0335,Conflict,official_test,32.61559295654297,17.361154556274414,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0342,Conflict,official_test,11.714743614196777,0.4182930588722229,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0355,Conflict,official_test,31.804542541503906,17.004009246826172,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0362,Conflict,official_test,11.103205680847168,-0.2967163920402527,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0364,Conflict,official_test,32.59423065185547,17.46023941040039,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0373,Conflict,official_test,11.525633811950684,0.1849333792924881,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0375,Conflict,official_test,-6.332884311676025,-0.33131200075149536,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0390,Conflict,official_test,10.45388412475586,-0.9869914054870605,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0393,Conflict,official_test,32.693634033203125,16.97528648376465,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0396,Conflict,official_test,8.096412658691406,-3.3617401123046875,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0412,Conflict,official_test,32.61638259887695,19.336631774902344,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0423,Conflict,official_test,10.005755424499512,-1.4368927478790283,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0424,Conflict,official_test,8.13824462890625,-3.3244194984436035,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0426,Conflict,official_test,10.43302059173584,-1.008646845817566,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0429,Conflict,official_test,11.840429306030273,0.5603423714637756,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0432,Conflict,official_test,32.632537841796875,19.42965316772461,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0443,Conflict,official_test,10.880974769592285,-0.5343760848045349,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0444,Conflict,official_test,14.584671974182129,7.420640468597412,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0448,Conflict,official_test,11.29916000366211,-0.07845161855220795,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0449,Conflict,official_test,11.187426567077637,-0.20157408714294434,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0467,Conflict,official_test,14.783147811889648,6.620020389556885,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0470,Conflict,official_test,10.439631462097168,-1.006644606590271,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0484,Conflict,official_test,14.873394966125488,6.188614845275879,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0486,Conflict,official_test,11.356454849243164,-0.016458675265312195,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0497,Conflict,official_test,14.618301391601562,7.660490036010742,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0499,Conflict,official_test,9.642415046691895,-1.798705816268921,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0506,Conflict,official_test,32.63723373413086,19.363616943359375,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0533,Conflict,official_test,32.48430633544922,17.99164390563965,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0538,Conflict,official_test,-10.364980697631836,7.5227203369140625,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0540,Conflict,official_test,32.46022415161133,17.66309928894043,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0541,Conflict,official_test,9.494022369384766,-1.9487667083740234,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0551,Conflict,official_test,31.402244567871094,16.677391052246094,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0554,Conflict,official_test,32.67660140991211,16.401880264282227,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0558,Conflict,official_test,14.558075904846191,7.219924449920654,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0566,Conflict,official_test,9.612715721130371,-1.8283926248550415,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0568,Conflict,official_test,14.605929374694824,7.613739490509033,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0570,Conflict,official_test,32.59211730957031,18.272510528564453,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0571,Conflict,official_test,32.66985321044922,18.910907745361328,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0573,Conflict,official_test,32.69403076171875,19.18454933166504,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0576,Conflict,official_test,14.547137260437012,7.265018463134766,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0582,Conflict,official_test,14.602666854858398,7.369730472564697,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0593,Conflict,official_test,-7.601935386657715,2.2221386432647705,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0598,Conflict,official_test,32.65850830078125,19.074989318847656,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0605,Conflict,official_test,32.67677307128906,18.934404373168945,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0611,Conflict,official_test,32.54920196533203,17.427961349487305,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0616,Conflict,official_test,14.952836990356445,6.127168655395508,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0623,Conflict,official_test,32.70075225830078,17.06956672668457,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0632,Conflict,official_test,32.60004806518555,17.58524513244629,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0636,Conflict,official_test,11.005908012390137,-0.4000500440597534,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0637,Conflict,official_test,32.598575592041016,18.820707321166992,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0656,Conflict,official_test,14.97509765625,6.102553844451904,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0658,Conflict,official_test,11.388398170471191,0.023641033098101616,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0661,Conflict,official_test,32.536869049072266,18.212406158447266,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0666,Conflict,official_test,15.00360107421875,5.987156391143799,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0667,Conflict,official_test,32.35811996459961,17.794225692749023,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0677,Conflict,official_test,32.579429626464844,18.1672420501709,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0689,Conflict,official_test,11.74897575378418,0.46432894468307495,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0711,Conflict,official_test,-7.189434051513672,1.6937178373336792,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0712,Conflict,official_test,14.723339080810547,7.787621021270752,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0721,Conflict,official_test,14.55201530456543,7.204239845275879,0.645787513732043,0.8875,Ready,,,,,,,,,
ac_umap,Trajectory MLP,qwen3_vl_8b,VT,20260717,gen:accept_a_svt:S0735,Conflict,official_test,32.40386199951172,17.900390625,0.645787513732043,0.8875,Ready,,,,,,,,,
