sample_id,model,sample_type,S,D,R,stable,direction_emphasized,lean
gen:accept_c_svt:S0075,qwen3_vl_8b,Aligned,0.0036395074849125985,2.491754820671348,-0.36204969563651185,true,false,T/A
gen:accept_c_svt:S0084,qwen3_vl_8b,Aligned,0.004459167186115309,7.479227171486985,-0.8730508777873809,true,false,T/A
gen:accept_c_svt:S0086,qwen3_vl_8b,Aligned,0.0045571737540595425,9.445397562548704,-0.060237218959584886,true,false,T/A
gen:accept_c_svt:S0093,qwen3_vl_8b,Aligned,0.0037217132806037253,7.432306702901296,-0.5752881606305004,true,false,T/A
gen:accept_c_svt:S0094,qwen3_vl_8b,Aligned,0.005045489877353562,10.746588528888463,0.8751644341707472,true,false,V
gen:accept_c_svt:S0095,qwen3_vl_8b,Aligned,0.00567965006213382,6.151185694630065,-0.8786741167479724,true,false,T/A
gen:accept_c_svt:S0096,qwen3_vl_8b,Aligned,0.004874278511595452,6.9263064294970595,-0.871350380835069,true,false,T/A
gen:accept_c_svt:S0100,qwen3_vl_8b,Aligned,0.0045933996867187025,4.968554804984392,-0.8693143425488877,true,false,T/A
gen:accept_c_svt:S0114,qwen3_vl_8b,Aligned,0.004081454718844665,6.536244936166446,-0.8969658284289797,true,false,T/A
gen:accept_c_svt:S0116,qwen3_vl_8b,Aligned,0.003031237732412108,5.528369955673847,-0.23774014111279856,true,false,T/A
gen:accept_c_svt:S0119,qwen3_vl_8b,Aligned,0.0018755187904459444,5.941436315613958,-0.8818976848110174,true,false,T/A
gen:accept_c_svt:S0120,qwen3_vl_8b,Aligned,0.00283840523012866,6.3842297100557035,-0.5995940163168322,true,false,T/A
gen:accept_c_svt:S0124,qwen3_vl_8b,Aligned,0.004716057309074021,4.721467371342621,-0.2031646634417955,true,false,T/A
gen:accept_c_svt:S0127,qwen3_vl_8b,Aligned,0.0037650640028473632,4.11472639754281,-0.20085190707329112,true,false,T/A
gen:accept_c_svt:S0139,qwen3_vl_8b,Aligned,0.007981319191762285,3.0684698135353297,-0.08905766857293188,true,false,T/A
gen:accept_c_svt:S0148,qwen3_vl_8b,Aligned,0.004214740067097638,10.58249308123545,-0.6323405040479955,true,false,T/A
gen:accept_c_svt:S0154,qwen3_vl_8b,Aligned,0.003348584398676307,3.0491900136056493,-0.9528173278668792,true,false,T/A
gen:accept_c_svt:S0167,qwen3_vl_8b,Aligned,0.0017246420458894574,9.079305598328046,-0.8914853007940265,true,false,T/A
gen:accept_c_svt:S0169,qwen3_vl_8b,Aligned,0.002061958726101872,6.683755242361875,-0.9041739601972243,true,false,T/A
gen:accept_c_svt:S0173,qwen3_vl_8b,Aligned,0.0028574632874638754,6.190876715073962,-0.910486197753584,true,false,T/A
gen:accept_c_svt:S0179,qwen3_vl_8b,Aligned,0.001891591899752604,7.211942664026228,-0.9609903339404242,true,false,T/A
gen:accept_c_svt:S0180,qwen3_vl_8b,Aligned,0.0035687548058293606,7.860191240795655,-0.6416085909301302,true,false,T/A
gen:accept_c_svt:S0183,qwen3_vl_8b,Aligned,0.0024698928887119595,4.409514686686346,-0.8238670852971739,true,false,T/A
